village_code,hhid,time,cash,income_pc,elder,hhsize
40202017,736,0,1,149.4668,1,4
40202017,736,1,1,41.08424,1,4
40202017,737,0,1,550.5092,0,2
40202017,737,1,1,520.5658,0,1
40202017,738,0,1,201.5108,0,2
40202017,738,1,1,33.47237,0,7
40202018,739,0,0,69.01642,0,5
40202018,739,1,0,214.9602,0,5
40202018,740,0,0,226.2828,0,1
40202018,740,1,0,242.4177,0,1
40202018,741,0,0,7.885186,0,4
40202018,741,1,0,88.12379,0,4
40202018,742,0,0,179.0068,0,1
40202018,742,1,0,100.0825,0,1
40202019,743,0,0,228.861,1,2
40202019,743,1,0,59.24392,1,2
40202019,744,0,0,57.03097,0,7
40202019,744,1,0,26.80911,0,7
40202019,745,0,0,65.14516,0,5
40202019,745,1,0,94.98817,0,3
40203010,746,0,1,229.6917,1,4
40203010,746,1,1,24.87147,1,3
40203010,747,0,1,262.0395,1,1
40203010,747,1,1,478.1852,1,1
40203011,748,0,0,88.49699,0,3
40203011,748,1,0,247.8598,0,1
40203011,749,0,0,148.6815,0,6
40203011,749,1,0,54.83258,0,6
40203011,750,0,0,79.75825,1,5
40203011,750,1,0,459.2332,1,2
40203012,751,0,1,69.22295,0,7
40203012,751,1,1,124.0288,0,7
40203012,752,0,1,581.9996,0,3
40203012,752,1,1,502.2367,0,2
40203012,753,0,1,137.6799,0,4
40203012,753,1,1,594.152,0,5
40203012,754,0,1,129.4891,0,11
40203012,754,1,1,123.1001,0,9
40203021,755,0,0,460.4169,0,9
40203021,755,1,0,1821.638,0,7
40203021,756,0,0,300.0544,0,7
40203021,756,1,0,80.57032,0,7
40203021,757,0,0,14.83703,0,8
40203021,757,1,0,14.53269,0,8
40203021,758,0,0,36.25487,0,6
40203021,758,1,0,481.8671,0,5
40203022,759,0,0,67.1642,0,5
40203022,759,1,0,150.0516,0,5
40203022,760,0,0,33.55508,0,5
40203022,760,1,0,404.1945,0,5
40203022,761,0,0,50.48775,0,4
40203022,761,1,0,148.419,0,1
40203023,762,0,1,250.6173,0,2
40203023,762,1,1,343.1015,0,2
40203023,763,0,1,27.85221,1,3
40203023,763,1,1,547.8796,1,4
40203023,764,0,1,73.30347,0,6
40203023,764,1,1,1525.015,0,5
40203024,765,0,0,48.63551,0,8
40203024,765,1,0,778.8906,0,8
40203024,766,0,0,813.1349,0,3
40203024,766,1,0,561.0003,0,4
40203025,767,0,1,125.9705,0,5
40203025,767,1,1,142.0939,0,5
40203025,768,0,1,55.07249,0,12
40203025,768,1,1,29.32203,0,8
40203025,769,0,1,30.45367,0,5
40203025,769,1,1,337.7898,0,5
40203025,770,0,1,314.1928,1,7
40203025,770,1,1,12.61191,1,4
40203026,771,0,1,32.47986,0,7
40203026,771,1,1,2122.96,0,6
40203026,772,0,1,53.83484,1,6
40203026,772,1,1,146.7939,1,5
40203026,773,0,1,28.93301,0,11
40203026,773,1,1,16.98656,0,10
40203027,774,0,0,33.68866,0,7
40203027,774,1,0,367.4539,0,5
40203027,775,0,0,34.90226,0,5
40203027,775,1,0,80.59543,0,5
40203028,776,0,1,452.1694,0,1
40203028,776,1,1,2734.027,0,1
40203028,777,0,1,61.99202,1,3
40203028,777,1,1,292.4094,1,3
40203028,778,0,1,199.2536,0,7
40203028,778,1,1,395.6789,0,6
40203029,779,0,1,216.6182,1,2
40203029,779,1,1,12.7393,1,2
40203029,780,0,1,168.1358,0,2
40203029,780,1,1,131.2189,0,3
40203029,781,0,1,159.5805,0,3
40203029,781,1,1,1436.398,0,3
40203029,782,0,1,41.53715,1,8
40203029,782,1,1,84.0431,1,7
40203030,783,0,1,68.87326,0,3
40203030,783,1,1,157.8835,0,7
40203030,784,0,1,37.30852,0,11
40203030,784,1,1,444.4504,0,7
40203030,785,0,1,295.9823,0,14
40203030,785,1,1,1292.803,0,8
40203031,786,0,1,300.1891,0,4
40203031,786,1,1,2174.369,0,3
40203031,787,0,1,43.43307,0,5
40203031,787,1,1,71.99065,0,5
40203031,788,0,1,59.31216,0,5
40203031,788,1,1,421.2266,0,6
40203031,789,0,1,117.4954,0,4
40203031,789,1,1,364.6717,0,2
40203032,790,0,1,219.5365,1,2
40203032,790,1,1,234.6766,1,2
40203032,791,0,1,81.77828,0,11
40203032,791,1,1,261.0383,0,7
40203032,792,0,1,311.9915,1,2
40203032,792,1,1,440.8274,1,4
40204010,793,0,1,133.8563,1,1
40204010,793,1,1,769.9632,1,1
40204010,794,0,1,109.081,1,2
40204010,794,1,1,6.114863,1,5
40204010,795,0,1,40.33257,0,10
40204010,795,1,1,62.68848,0,10
40204011,796,0,1,88.10471,1,2
40204011,796,1,1,5.477899,1,4
40204011,797,0,1,56.9564,0,4
40204011,797,1,1,184.7625,0,4
40204012,798,0,1,52.66092,0,7
40204012,798,1,1,15.78145,0,9
40204012,799,0,1,130.9196,1,4
40204012,799,1,1,23.69881,1,5
40204012,800,0,1,26.6997,0,5
40204012,800,1,1,13.48139,0,5
40204013,801,0,1,103.4573,1,7
40204013,801,1,1,25.06457,1,8
40204013,802,0,1,42.11044,1,3
40204013,802,1,1,76.89077,1,7
40204013,803,0,1,12.60898,0,6
40204013,803,1,1,703.7163,0,5
40204020,804,0,0,315.6529,0,6
40204020,804,1,0,310.7317,0,6
40204020,805,0,0,41.2072,0,11
40204020,805,1,0,1416.829,0,9
40204021,806,0,1,51.60973,1,4
40204021,806,1,1,34.39611,1,4
40204021,807,0,1,115.1974,0,5
40204021,807,1,1,139.9369,0,5
40204022,808,0,1,120.3989,0,5
40204022,808,1,1,642.1638,0,3
40204022,809,0,1,121.5129,1,6
40204022,809,1,1,38.85486,1,8
40204022,810,0,1,104.9863,1,3
40204022,810,1,1,47.56005,1,3
40204023,811,0,0,142.5614,0,4
40204023,811,1,0,2550.293,0,5
40204023,812,0,0,633.0472,0,5
40204023,812,1,0,189.7523,0,5
40204023,813,0,0,297.8658,0,6
40204023,813,1,0,957.3772,0,4
40204024,814,0,1,36.84254,0,6
40204024,814,1,1,165.3718,0,6
40204024,815,0,1,330.51,0,7
40204024,815,1,1,251.2033,0,6
40204024,816,0,1,886.8372,0,3
40204024,816,1,1,50.33054,0,3
40204025,817,0,1,120.623,0,7
40204025,817,1,1,7.20591,0,4
40204025,818,0,1,67.58015,0,6
40204025,818,1,1,26.55381,0,6
40204025,819,0,1,544.9422,0,4
40204025,819,1,1,696.4367,0,2
40204026,820,0,0,47.69025,0,4
40204026,820,1,0,152.1295,0,4
40204026,821,0,0,72.8905,1,2
40204026,821,1,0,218.6707,1,2
40204026,822,0,0,79.75212,0,3
40204026,822,1,0,54.71957,0,3
40204026,823,0,0,241.5402,1,3
40204026,823,1,0,297.5754,1,3
40204027,824,0,0,90.14107,0,4
40204027,824,1,0,211.227,0,5
40204027,825,0,0,157.2805,1,3
40204027,825,1,0,6.649699,1,6
40204027,826,0,0,290.1979,0,2
40204027,826,1,0,252.3123,0,3
40204027,827,0,0,107.9362,0,7
40204027,827,1,0,77.30157,0,8
40204028,828,0,0,459.6621,0,4
40204028,828,1,0,1970.262,0,4
40204028,829,0,0,13.8256,0,3
40204028,829,1,0,31.3329,0,3
40204028,830,0,0,104.9146,0,5
40204028,830,1,0,172.2279,0,4
40204029,831,0,0,27.51492,0,10
40204029,831,1,0,547.5672,0,10
40204029,832,0,0,47.22915,1,4
40204029,832,1,0,126.7258,1,2
40204029,833,0,0,24.7093,0,9
40204029,833,1,0,1416.829,0,9
40204029,834,0,0,150.2087,1,2
40204029,834,1,0,278.0383,1,2
40204029,835,0,0,31.779,0,4
40204029,835,1,0,9.541223,0,7
40301010,836,0,1,49.15415,0,6
40301010,836,1,1,391.7768,0,6
40301010,837,0,1,304.5503,1,1
40301010,837,1,1,186.5033,1,1
40301010,838,0,1,478.9102,0,2
40301010,838,1,1,1013.303,0,2
40301010,839,0,1,343.5035,0,3
40301010,839,1,1,783.5386,0,1
40301011,840,0,0,184.8539,0,12
40301011,840,1,0,255.6105,0,12
40301011,841,0,0,853.3488,0,3
40301011,841,1,0,461.88,0,5
40301011,842,0,0,152.3477,0,8
40301011,842,1,0,301.2199,0,7
40301012,843,0,1,71.09571,0,9
40301012,843,1,1,110.2104,0,4
40301012,844,0,1,259.3135,0,3
40301012,844,1,1,85.11253,0,3
40301012,845,0,1,344.8171,0,2
40301012,845,1,1,366.6939,0,2
40301013,846,0,1,263.3133,0,4
40301013,846,1,1,99.31533,0,5
40301013,847,0,1,58.64094,0,3
40301013,847,1,1,229.8128,0,3
40301014,848,0,1,63.74656,0,7
40301014,848,1,1,163.6833,0,7
40301014,849,0,1,412.9234,0,2
40301014,849,1,1,190.0876,0,2
40301015,850,0,1,246.8468,1,1
40301015,850,1,1,902.5822,1,1
40301015,851,0,1,72.0965,0,6
40301015,851,1,1,37.9426,0,7
40301015,852,0,1,278.4423,0,2
40301015,852,1,1,281.7035,0,2
40301015,853,0,1,129.877,0,2
40301015,853,1,1,711.2589,0,2
40301016,854,0,1,44.39483,0,5
40301016,854,1,1,781.6512,0,3
40301016,855,0,1,396.6197,0,6
40301016,855,1,1,38.64666,0,3
40301016,856,0,1,593.4363,1,2
40301016,856,1,1,295.8385,1,1
40301017,857,0,1,680.9402,0,5
40301017,857,1,1,109.7385,0,5
40301017,858,0,1,70.03945,0,6
40301017,858,1,1,188.3201,0,7
40301017,859,0,1,319.0507,0,2
40301017,859,1,1,301.7136,0,1
40301017,860,0,1,457.5389,0,1
40301017,860,1,1,366.2802,0,1
40301018,861,0,1,190.8409,1,2
40301018,861,1,1,152.7442,1,2
40301018,862,0,1,134.3801,0,6
40301018,862,1,1,4.314046,0,3
40301018,863,0,1,325.6613,0,3
40301018,863,1,1,67.40697,0,3
40301019,864,0,0,148.1669,1,2
40301019,864,1,0,618.4126,1,2
40301019,865,0,0,352.7019,1,3
40301019,865,1,0,89.66982,1,2
40301019,866,0,0,248.1071,0,4
40301019,866,1,0,2211.772,0,4
40301020,867,0,1,375.0531,0,1
40301020,867,1,1,142.3269,0,1
40301020,868,0,1,34.7732,1,4
40301020,868,1,1,21.13047,1,3
40301021,869,0,0,37.82694,1,2
40301021,869,1,0,173.7739,1,2
40301021,870,0,0,131.0398,0,5
40301021,870,1,0,2.314075,0,6
40301021,871,0,0,165.7446,0,9
40301021,871,1,0,279.0277,0,5
40301022,872,0,0,248.9595,0,2
40301022,872,1,0,253.3114,0,3
40301022,873,0,0,65.06039,1,2
40301022,873,1,0,399.8227,1,1
40301022,874,0,0,92.21638,0,4
40301022,874,1,0,32.60228,0,4
40302010,875,0,0,305.9857,0,5
40302010,875,1,0,311.8654,0,4
40302010,876,0,0,108.2315,0,6
40302010,876,1,0,3.256973,0,6
40302011,877,0,0,41.63163,0,7
40302011,877,1,0,1439.783,0,4
40302011,878,0,0,284.1415,0,3
40302011,878,1,0,406.9673,0,6
40302012,879,0,0,217.0045,0,4
40302012,879,1,0,329.4058,0,3
40302012,880,0,0,118.9374,1,2
40302012,880,1,0,2083.468,1,3
40302012,881,0,0,273.0993,0,4
40302012,881,1,0,169.8081,0,6
40302012,882,0,0,280.2895,0,2
40302012,882,1,0,194.7541,0,4
40302013,883,0,0,99.95157,0,6
40302013,883,1,0,75.8304,0,7
40302014,884,0,1,107.6526,1,2
40302014,884,1,1,247.1424,1,2
40302014,885,0,1,125.6482,0,4
40302014,885,1,1,76.50691,0,4
40302014,886,0,1,225.4879,1,2
40302014,886,1,1,7.251342,1,2
40302015,887,0,0,48.7205,1,1
40302015,887,1,0,47.61777,1,2
40302015,888,0,0,35.14674,0,6
40302015,888,1,0,14.42637,0,5
40302015,889,0,0,342.2918,0,2
40302015,889,1,0,232.5231,0,2
40302016,890,0,1,159.873,0,1
40302016,890,1,1,64.71069,0,1
40302016,891,0,1,85.11057,0,6
40302016,891,1,1,109.4796,0,6
40302016,892,0,1,191.4955,0,6
40302016,892,1,1,1267.7,0,6
40302016,893,0,1,114.9449,0,6
40302016,893,1,1,44.00327,0,5
40303010,894,0,0,123.1162,0,7
40303010,894,1,0,368.7717,0,7
40303010,895,0,0,543.7792,1,1
40303010,895,1,0,88.06195,1,5
40303010,896,0,0,263.6078,0,8
40303010,896,1,0,24.71747,0,13
40303011,897,0,0,409.5935,1,2
40303011,897,1,0,454.8424,1,4
40303011,898,0,0,417.7307,1,1
40303011,898,1,0,250.3334,1,1
40303011,899,0,0,46.07863,1,14
40303011,899,1,0,296.838,1,5
40303012,900,0,1,234.9948,0,3
40303012,900,1,1,108.8992,0,2
40303012,901,0,1,98.73433,0,7
40303012,901,1,1,830.2999,0,7
40303012,902,0,1,210.0292,0,6
40303012,902,1,1,168.5174,0,6
40303012,903,0,1,286.9656,0,3
40303012,903,1,1,254.1243,0,2
40303013,904,0,1,193.5888,0,4
40303013,904,1,1,310.0721,0,1
40303013,905,0,1,46.21372,0,9
40303013,905,1,1,152.8714,0,7
40303013,906,0,1,92.33824,0,3
40303013,906,1,1,80.79848,0,3
40303013,907,0,1,73.96021,1,6
40303013,907,1,1,105.1325,1,5
40303014,908,0,1,52.74021,0,8
40303014,908,1,1,20.90158,0,6
40303014,909,0,1,1223.251,0,1
40303014,909,1,1,639.0181,0,1
40303014,910,0,1,59.03516,0,6
40303014,910,1,1,146.9472,0,3
40303014,911,0,1,244.2744,0,2
40303014,911,1,1,2230.721,0,3
40303015,912,0,0,52.15075,1,4
40303015,912,1,0,7.028747,1,3
40303015,913,0,0,125.9336,0,3
40303015,913,1,0,185.0785,0,5
40303015,914,0,0,560.2797,0,2
40303015,914,1,0,380.3237,0,2
40303016,915,0,1,268.4439,0,1
40303016,915,1,1,66.45677,0,2
40303016,916,0,1,61.4195,1,5
40303016,916,1,1,50.1561,1,2
40303016,917,0,1,82.44559,0,6
40303016,917,1,1,145.7297,0,6
40303016,918,0,1,91.1079,1,7
40303016,918,1,1,111.2565,1,3
40303017,919,0,1,540.1664,0,4
40303017,919,1,1,242.3424,0,5
40303017,920,0,1,1021.787,1,2
40303017,920,1,1,507.1515,1,2
40303017,921,0,1,254.0498,0,6
40303017,921,1,1,3474.774,0,4
40303017,922,0,1,80.64654,1,2
40303017,922,1,1,138.8584,1,2
40303018,923,0,1,201.0075,0,1
40303018,923,1,1,209.7705,0,2
40303018,924,0,1,171.9507,0,4
40303018,924,1,1,738.4434,0,4
40303018,925,0,1,63.25754,0,5
40303018,925,1,1,93.84499,0,2
40303018,926,0,1,68.78973,1,4
40303018,926,1,1,211.8121,1,3
40303019,927,0,1,201.7643,0,4
40303019,927,1,1,66.26578,0,6
40303019,928,0,1,1280.918,1,1
40303019,928,1,1,103.1883,1,1
40303019,929,0,1,59.75247,0,4
40303019,929,1,1,99.76231,0,4
40303019,930,0,1,332.0566,0,1
40303019,930,1,1,112.2705,0,1
40303020,931,0,1,69.5286,0,6
40303020,931,1,1,33.79253,0,5
40303020,932,0,1,157.9696,0,6
40303020,932,1,1,158.1152,0,4
40303020,933,0,1,86.83572,0,4
40303020,933,1,1,235.0611,0,4
40401010,934,0,0,78.1458,0,2
40401010,934,1,0,2048.267,0,5
40401010,935,0,0,62.37532,0,4
40401010,935,1,0,396.7411,0,6
40401010,936,0,0,71.53251,1,9
40401010,936,1,0,105.9853,1,6
40401010,937,0,0,38.27091,0,8
40401010,937,1,0,95.41693,0,6
40401010,938,0,0,34.7377,0,6
40401010,938,1,0,512.9523,0,10
40401011,939,0,1,94.20445,0,11
40401011,939,1,1,535.7566,0,9
40401011,940,0,1,173.3405,0,5
40401011,940,1,1,1381.65,0,7
40401012,941,0,0,69.72014,0,5
40401012,941,1,0,509.2792,0,7
40401012,942,0,0,27.90813,1,8
40401012,942,1,0,37.4824,1,6
40401012,943,0,0,189.7668,1,2
40401012,943,1,0,450.8228,1,2
40401012,944,0,0,11.77999,1,2
40401012,944,1,0,84.92866,1,3
40402010,945,0,0,104.7274,0,3
40402010,945,1,0,219.0005,0,6
40402010,946,0,0,31.08176,0,10
40402010,946,1,0,74.40843,0,7
40402010,947,0,0,112.8368,0,1
40402010,947,1,0,69.75694,0,1
40402010,948,0,0,281.4239,0,3
40402010,948,1,0,182.8957,0,3
40402011,949,0,0,52.96025,0,6
40402011,949,1,0,532.4532,0,6
40402011,950,0,0,79.50746,0,9
40402011,950,1,0,168.3891,0,4
40402012,951,0,0,151.8078,0,4
40402012,951,1,0,321.5127,0,4
40402012,952,0,0,84.70655,0,2
40402012,952,1,0,230.0495,0,2
40402013,953,0,1,50.20108,0,7
40402013,953,1,1,32.35535,0,5
40402013,954,0,1,828.7504,0,5
40402013,954,1,1,738.5116,0,5
40402013,955,0,1,60.31973,0,5
40402013,955,1,1,11.45564,0,5
40402014,956,0,1,492.4021,0,4
40402014,956,1,1,201.7491,0,4
40402014,957,0,1,1419.741,0,1
40402014,957,1,1,376.9398,0,4
40402014,958,0,1,74.85028,1,2
40402014,958,1,1,31.21128,1,2
40402015,959,0,1,15.04195,0,8
40402015,959,1,1,124.9092,0,8
40402015,960,0,1,127.5905,0,7
40402015,960,1,1,188.2522,0,7
40402015,961,0,1,80.64654,1,2
40402015,961,1,1,17.79256,1,1
40402015,962,0,1,198.0373,1,2
40402015,962,1,1,156.6934,1,1
40402016,963,0,0,156.2916,0,1
40402016,963,1,0,148.419,0,1
40402016,964,0,0,173.6285,0,4
40402016,964,1,0,669.0729,0,2
40402016,965,0,0,21.54112,0,4
40402016,965,1,0,212.1567,0,6
40402016,966,0,0,60.56139,1,4
40402016,966,1,0,133.4947,1,3
40403010,967,0,0,28.86622,0,10
40403010,967,1,0,16.46968,0,10
40403010,968,0,0,1239.242,1,1
40403010,968,1,0,290.2612,1,1
40403010,969,0,0,589.1845,0,3
40403010,969,1,0,248.3545,0,3
40403011,970,0,0,58.26751,1,3
40403011,970,1,0,163.4063,1,1
40403011,971,0,0,244.8597,0,6
40403011,971,1,0,471.5406,0,5
40403011,972,0,0,37.49071,0,5
40403011,972,1,0,384.6625,0,7
40403011,973,0,0,115.8324,1,2
40403011,973,1,0,358.0609,1,2
40403012,974,0,0,54.42897,0,7
40403012,974,1,0,539.4103,0,4
40403012,975,0,0,23.08716,0,8
40403012,975,1,0,102.0381,0,7
40403012,976,0,0,82.88451,1,3
40403012,976,1,0,108.5932,1,5
40403012,977,0,0,172.3211,0,3
40403012,977,1,0,164.0388,0,5
40403013,978,0,1,103.4885,0,4
40403013,978,1,1,102.9412,0,4
40403013,979,0,1,194.0137,0,5
40403013,979,1,1,140.0915,0,2
40403013,980,0,1,40.0211,0,7
40403013,980,1,1,40.96481,0,6
40403013,981,0,1,267.7642,1,1
40403013,981,1,1,129.9409,1,1
40403014,982,0,1,47.33625,0,6
40403014,982,1,1,112.8691,0,6
40403014,983,0,1,341.2437,1,1
40403014,983,1,1,63.69649,1,1
40403015,984,0,1,125.1193,1,1
40403015,984,1,1,102.015,1,1
40403015,985,0,1,179.319,0,4
40403015,985,1,1,914.9576,0,5
40403015,986,0,1,54.99218,1,1
40403015,986,1,1,6.913024,1,1
40403016,987,0,0,118.8037,0,6
40403016,987,1,0,119.7659,0,6
40403016,988,0,0,301.4528,1,1
40403016,988,1,0,11.13143,1,1
40403016,989,0,0,278.4236,1,2
40403016,989,1,0,49.473,1,1
40403016,990,0,0,846.0013,1,2
40403016,990,1,0,878.4385,1,6
40403017,991,0,1,59.29232,0,6
40403017,991,1,1,125.6466,0,5
40403017,992,0,1,1035.938,0,4
40403017,992,1,1,13899.1,0,1
40403017,993,0,1,597.4063,1,1
40403017,993,1,1,151.5977,1,1
40404010,994,0,1,236.6537,0,1
40404010,994,1,1,772.0345,0,3
40404010,995,0,1,103.8627,0,4
40404010,995,1,1,1635.875,0,4
40404010,996,0,1,115.1871,1,1
40404010,996,1,1,7.643579,1,1
40404011,997,0,0,155.8504,0,2
40404011,997,1,0,25.72452,0,3
40404011,998,0,0,64.26807,1,10
40404011,998,1,0,21.40828,1,10
40404011,999,0,0,97.37228,0,7
40404011,999,1,0,22.19441,0,7
40404011,1000,0,0,312.9789,0,6
40404011,1000,1,0,289.1697,0,5
40404012,1001,0,0,74.02138,0,3
40404012,1001,1,0,483.6156,0,4
40404012,1002,0,0,227.6459,0,1
40404012,1002,1,0,136.0963,0,1
40404013,1003,0,0,275.6103,0,5
40404013,1003,1,0,592.934,0,2
40404013,1004,0,0,86.36343,1,4
40404013,1004,1,0,84.70532,1,5
40404013,1005,0,0,429.0407,0,3
40404013,1005,1,0,123.0071,0,2
40404013,1006,0,0,161.2931,1,1
40404013,1006,1,0,64.06754,1,2
40404014,1007,0,1,69.23525,1,7
40404014,1007,1,1,146.138,1,7
40404014,1008,0,1,661.1008,0,3
40404014,1008,1,1,229.1407,0,3
40404014,1009,0,1,265.0434,0,3
40404014,1009,1,1,250.3495,0,3
40404014,1010,0,1,77.29107,0,2
40404014,1010,1,1,.8088836,0,7
40404015,1011,0,0,661.8738,1,1
40404015,1011,1,0,120.208,1,1
40404015,1012,0,0,112.7308,1,4
40404015,1012,1,0,736.8386,1,4
40404015,1013,0,0,102.8645,1,5
40404015,1013,1,0,128.2112,1,7
40404015,1014,0,0,120.3138,0,9
40404015,1014,1,0,118.7352,0,9
40404016,1015,0,1,136.0358,0,4
40404016,1015,1,1,32.80473,0,3
40404016,1016,0,1,155.3566,1,5
40404016,1016,1,1,52.87981,1,5
40404016,1017,0,1,125.5109,0,4
40404016,1017,1,1,1.819988,0,4
40404016,1018,0,1,35.39066,0,5
40404016,1018,1,1,316.8127,0,5
40404017,1019,0,1,691.4775,0,3
40404017,1019,1,1,58.19468,0,3
40404017,1020,0,1,96.8375,0,7
40404017,1020,1,1,70.44028,0,8
40404017,1021,0,1,214.082,0,9
40404017,1021,1,1,92.1267,0,10
40404017,1022,0,1,93.03497,1,2
40404017,1022,1,1,146.5869,1,3
40404018,1023,0,0,205.0089,0,4
40404018,1023,1,0,80.72725,0,4
40404019,1024,0,0,157.4556,1,1
40404019,1024,1,0,91.77242,1,2
40404019,1025,0,0,190.3043,0,3
40404019,1025,1,0,429.7555,0,3
40404019,1026,0,0,59.18121,0,4
40404019,1026,1,0,681.0784,0,3
40404020,1027,0,0,43.91547,0,8
40404020,1027,1,0,29.06539,0,6
40404020,1028,0,0,50.50277,1,6
40404020,1028,1,0,90.36237,1,6
40501010,1029,0,0,94.1849,0,7
40501010,1029,1,0,56.36389,0,7
40501010,1030,0,0,35.59271,1,4
40501010,1030,1,0,52.85366,1,6
40501010,1031,0,0,84.94578,0,1
40501010,1031,1,0,200.4281,0,1
40501010,1032,0,0,126.2844,0,5
40501010,1032,1,0,570.7536,0,6
40501011,1033,0,1,54.04993,1,3
40501011,1033,1,1,82.46573,1,3
40501011,1034,0,1,107.2034,1,6
40501011,1034,1,1,222.5131,1,6
40501011,1035,0,1,170.2475,1,1
40501011,1035,1,1,769.4536,1,1
40501011,1036,0,1,82.18999,0,6
40501011,1036,1,1,29.46647,0,7
40501012,1037,0,0,47.45053,0,6
40501012,1037,1,0,48.82996,0,5
40501012,1038,0,0,278.6301,0,1
40501012,1038,1,0,2.438752,0,6
40501012,1039,0,0,219.8177,0,7
40501012,1039,1,0,235.4443,0,6
40501012,1040,0,0,378.6289,1,1
40501012,1040,1,0,180.4403,1,1
40501013,1041,0,1,129.5045,1,2
40501013,1041,1,1,41.80372,1,2
40501013,1042,0,1,148.0457,1,5
40501013,1042,1,1,431.83,1,7
40501013,1043,0,1,1.790708,0,4
40501013,1043,1,1,975.5219,0,2
40501014,1044,0,0,279.0457,0,4
40501014,1044,1,0,105.1301,0,2
40501014,1045,0,0,23.58371,0,7
40501014,1045,1,0,8.039363,0,6
40501014,1046,0,0,75.04438,1,4
40501014,1046,1,0,11.89738,1,4
40501014,1047,0,0,537.2781,0,2
40501014,1047,1,0,23.99441,0,1
40501015,1048,0,0,37.8446,0,6
40501015,1048,1,0,55.57033,0,4
40501015,1049,0,0,84.97449,0,6
40501015,1049,1,0,33.465,0,7
40501015,1050,0,0,115.6126,1,2
40501015,1050,1,0,83.85674,1,1
40501015,1051,0,0,103.7517,1,2
40501015,1051,1,0,577.1451,1,2
40501016,1052,0,0,197.4384,0,2
40501016,1052,1,0,71.0632,0,1
40501016,1053,0,0,41.78351,1,6
40501016,1053,1,0,48.01648,1,2
40501016,1054,0,0,190.9028,1,2
40501016,1054,1,0,2097.903,1,1
40501016,1055,0,0,71.15717,0,2
40501016,1055,1,0,79.15681,0,1
40501017,1056,0,0,15.95466,0,8
40501017,1056,1,0,194.4908,0,8
40501017,1057,0,0,85.37531,1,4
40501017,1057,1,0,534.6177,1,4
40501017,1058,0,0,482.9884,0,4
40501017,1058,1,0,194.1815,0,2
40501017,1059,0,0,194.184,0,4
40501017,1059,1,0,198.3378,0,6
40501018,1060,0,1,406.4007,0,2
40501018,1060,1,1,341.6185,0,5
40501018,1061,0,1,100.354,0,4
40501018,1061,1,1,61.57248,0,7
40501018,1062,0,1,9.848449,0,8
40501018,1062,1,1,139.3077,0,6
40501018,1063,0,1,345.3127,0,12
40501018,1063,1,1,343.9414,0,11
40501019,1064,0,0,72.80648,0,3
40501019,1064,1,0,425.4679,0,1
40501019,1065,0,0,484.9156,0,1
40501019,1065,1,0,530.2657,0,1
40501019,1066,0,0,386.3529,1,1
40501019,1066,1,0,688.4169,1,2
40501019,1067,0,0,86.29781,0,4
40501019,1067,1,0,23.16986,0,6
40502010,1068,0,1,75.05444,0,4
40502010,1068,1,1,399.7233,0,4
40502010,1069,0,1,329.1082,1,2
40502010,1069,1,1,489.1891,1,2
40502010,1070,0,1,62.43419,0,5
40502010,1070,1,1,67.1945,0,3
40502011,1071,0,1,40.8108,0,7
40502011,1071,1,1,468.0696,0,6
40502011,1072,0,1,41.56768,0,10
40502011,1072,1,1,2473.836,0,4
40502011,1073,0,1,261.2973,1,5
40502011,1073,1,1,362.5604,1,5
40502011,1074,0,1,97.33234,0,6
40502011,1074,1,1,168.9092,0,7
40502012,1075,0,1,73.98874,0,7
40502012,1075,1,1,157.1623,0,7
40502012,1076,0,1,334.2654,0,3
40502012,1076,1,1,6.291317,0,3
40502012,1077,0,1,2071.876,1,2
40502012,1077,1,1,2366.325,1,2
40502013,1078,0,0,53.43071,0,6
40502013,1078,1,0,359.4658,0,6
40502013,1079,0,0,258.4821,1,5
40502013,1079,1,0,29.4011,1,7
40502013,1080,0,0,160.8219,0,8
40502013,1080,1,0,182.4317,0,8
40502014,1081,0,0,51.03476,0,5
40502014,1081,1,0,87.22091,0,5
40502014,1082,0,0,82.31858,0,4
40502014,1082,1,0,225.7206,0,8
40502014,1083,0,0,60.53278,0,6
40502014,1083,1,0,61.71105,0,1
40502014,1084,0,0,366.651,0,1
40502014,1084,1,0,874.6827,0,1
40502015,1085,0,0,127.0164,0,6
40502015,1085,1,0,50.39249,0,8
40502015,1086,0,0,86.259,0,3
40502015,1086,1,0,43.60712,0,7
40502015,1087,0,0,267.5801,0,4
40502015,1087,1,0,98.51135,0,2
40502015,1088,0,0,88.5736,0,5
40502015,1088,1,0,33.95917,0,3
40502016,1089,0,0,206.8634,0,3
40502016,1089,1,0,991.5627,0,4
40502016,1090,0,0,177.4102,1,1
40502016,1090,1,0,791.5681,1,1
40502016,1091,0,0,95.95198,0,7
40502016,1091,1,0,33.52149,0,6
40502017,1092,0,0,128.931,0,5
40502017,1092,1,0,860.3355,0,1
40502017,1093,0,0,118.68,0,2
40502017,1093,1,0,407.2391,0,2
40502017,1094,0,0,71.99751,0,6
40502017,1094,1,0,254.9715,0,4
40502017,1095,0,0,204.0848,0,8
40502017,1095,1,0,51.07668,0,4
40502018,1096,0,0,37.54514,1,6
40502018,1096,1,0,123.9652,1,7
40502018,1097,0,0,172.5197,1,2
40502018,1097,1,0,274.0186,1,4
40502018,1098,0,0,130.5823,1,4
40502018,1098,1,0,80.64099,1,8
